SiteID,WetlandType,MosquitoRank,CattailMosquito,CulexFound,TreatedBy,Date,Wetness,Action,DipCount,Material,Temperature,Precipitation,CloudCoverage
192230-047,2.1,GREEN,No,Yes,none,04/15/2008,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,04/16/2008,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,04/17/2008,0.85,Treat (by Ground),0,Bti granules,,,
192230-047,2.1,GREEN,No,Yes,none,04/10/2008,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,04/11/2008,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,04/12/2008,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,09/20/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,09/21/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,09/22/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,09/23/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,09/24/2007,0.0,Inspect for Ground trt.,0,,,,
192230-047,2.1,GREEN,No,Yes,none,08/25/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,08/26/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,08/27/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,08/28/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,08/29/2007,0.0,Inspect for Ground trt.,0,,,,
192230-047,2.1,GREEN,No,Yes,none,08/20/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,08/21/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,08/22/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,08/23/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,08/24/2007,0.0,Inspect for Ground trt.,0,,,,
192230-047,2.1,GREEN,No,Yes,none,06/02/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,06/03/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,06/04/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,06/05/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,06/06/2007,0.85,Inspect+Treat (Ground),50,Bti granules,,,
192230-047,2.1,GREEN,No,Yes,none,05/25/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,05/26/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,05/27/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,05/28/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,05/29/2007,0.85,Inspect+Treat (Ground),15,Bti granules,,,
192230-047,2.1,GREEN,No,Yes,none,04/19/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,04/20/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,04/21/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,04/22/2007,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,04/23/2007,0.75,Inspect+Treat (Ground),2,Bti granules,,,
192230-047,2.1,GREEN,No,Yes,none,07/31/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,08/01/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,08/02/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,08/03/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,08/04/2006,0.45,Inspect+Treat (Ground),150,Bti granules,,,
192230-047,2.1,GREEN,No,Yes,none,05/01/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,05/02/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,05/03/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,05/04/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,05/05/2006,0.85,Inspect+Treat (Ground),20,Bti granules,,,
192230-047,2.1,GREEN,No,Yes,none,04/06/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,04/07/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,04/08/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,none,04/09/2006,-1,none,,,,,
192230-047,2.1,GREEN,No,Yes,Ground,04/10/2006,0.65,Inspect+Treat (Ground),0.4,Bti granules,,,
191031N043,4.3,BLUE,No,No,none,07/21/2023,-1,none,,,,,
191031N043,4.3,BLUE,No,No,none,07/22/2023,-1,none,,,,,
191031N043,4.3,BLUE,No,No,none,07/23/2023,-1,none,,,,,
191031N043,4.3,BLUE,No,No,none,07/24/2023,-1,none,,,,,
191031N043,4.3,BLUE,No,No,Ground,07/25/2023,0.85,Inspect+Treat (Ground),1.1,Bti granules,,,
191031N043,4.3,BLUE,No,No,none,08/11/2014,-1,none,,,,,
191031N043,4.3,BLUE,No,No,none,08/12/2014,-1,none,,,,,
191031N043,4.3,BLUE,No,No,none,08/13/2014,-1,none,,,,,
191031N043,4.3,BLUE,No,No,none,08/14/2014,-1,none,,,,,
191031N043,4.3,BLUE,No,No,Ground,08/15/2014,0.95,Inspect+Treat (Ground),2,Bti granules,,,
191031N043,4.3,BLUE,No,No,none,04/09/2012,-1,none,,,,,
191031N043,4.3,BLUE,No,No,none,04/10/2012,-1,none,,,,,
191031N043,4.3,BLUE,No,No,none,04/11/2012,-1,none,,,,,
191031N043,4.3,BLUE,No,No,none,04/12/2012,-1,none,,,,,
191031N043,4.3,BLUE,No,No,Ground,04/13/2012,0.95,Inspect for Ground trt.,0,,,,
192230-047,2.1,GREEN,No,Yes,Ground,05/06/2006,0.85,Inspect+Treat (Ground),15,Bti granules,,,
192230-017,3.1,RED,No,Yes,none,08/20/2006,-1,none,,,,,
191031N043,4.3,RED,No,No,none,08/08/2020,-1,none,,,,,
191031N043,4.3,RED,No,No,none,08/09/2020,-1,none,,,,,
191031N043,4.3,RED,No,No,none,08/10/2020,-1,none,,,,,
191031N043,4.3,RED,No,No,none,08/11/2020,-1,none,,,,,
191031N043,4.3,RED,No,No,Ground,08/12/2020,Inspect for Bti counts,"spinos granulars, 9th confirmed Ground",,,,,
191031N058,3.1,GREEN,No,No,none,08/03/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/04/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/05/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/06/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,08/07/2024,0.00,Treat (by Ground),,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,06/27/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/28/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/29/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/30/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,07/01/2024,0.00,Treat (by Ground),,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,05/24/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/25/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/26/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/27/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,05/28/2024,0.00,Treat (by Ground),,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,04/26/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,04/27/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,04/28/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,04/29/2024,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,04/30/2024,0.00,Inspect+Treat (Ground),0,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,07/30/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/31/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/01/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/02/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,08/03/2023,0.00,Treat (by Ground),,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,07/02/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/03/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/04/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/05/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,07/06/2023,0.00,Treat (by Ground),,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,06/03/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/04/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/05/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/06/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,06/07/2023,0.00,Treat (by Ground),,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,05/01/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/02/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/03/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/04/2023,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,05/05/2023,0.00,Inspect for Ground trt.,0,,,,
191031N058,3.1,GREEN,No,No,none,08/06/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/07/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/08/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/09/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,08/10/2022,0.00,Treat (by Ground),0,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,07/09/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/10/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/11/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/12/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,07/13/2022,0.00,Treat (by Ground),0,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,06/10/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/11/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/12/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/13/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,06/14/2022,0.00,Treat (by Ground),0,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,05/05/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/06/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/07/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/08/2022,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,05/09/2022,0.00,Treat (by Ground),0,Spinosad granules,,,
191031N058,3.1,GREEN,No,No,none,07/25/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/26/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/27/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/28/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,07/29/2021,0.00,Treat (by Ground),0,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,06/28/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/29/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/30/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/01/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,07/02/2021,0.00,Treat (by Ground),0,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,05/31/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/01/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/02/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/03/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,06/04/2021,0.00,Treat (by Ground),0,Spinosad granules,,,
191031N058,3.1,GREEN,No,No,none,04/29/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,04/30/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/01/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/02/2021,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,05/03/2021,0.00,Treat (by Ground),0,Spinosad granules,,,
191031N058,3.1,GREEN,No,No,none,07/31/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/01/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/02/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/03/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,08/04/2020,0.00,Treat (by Ground),0,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,06/28/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/29/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/30/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/01/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,07/02/2020,0.19,Treat (by Ground),,Methoprene granules,,,
191031N058,3.1,GREEN,No,No,none,05/31/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/01/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/02/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/03/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,06/04/2020,0.00,Treat (by Ground),0,Spinosad granules,,,
191031N058,3.1,GREEN,No,No,none,05/01/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/02/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/03/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/04/2020,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,05/05/2020,0.00,Treat (by Ground),0,Spinosad granules,,,
191031N058,3.1,GREEN,No,No,none,08/16/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/17/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/18/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/19/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,08/20/2019,0.00,Inspect+Treat (Ground),0,Methoprene pellets,,,
191031N058,3.1,GREEN,No,No,none,07/13/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/14/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/15/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/16/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,07/17/2019,0.19,Treat (by Ground),,Methoprene pellets,,,
191031N058,3.1,GREEN,No,No,none,06/13/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/14/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/15/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/16/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,06/17/2019,0.00,Treat (by Ground),0,Spinosad granules,,,
191031N058,3.1,GREEN,No,No,none,05/06/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/07/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/08/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/09/2019,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,05/10/2019,0.00,Inspect for Ground trt.,0,,,,
191031N058,3.1,GREEN,No,No,none,06/23/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/24/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/25/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/26/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,06/27/2018,0.00,Treat (by Ground),0,Spinosad granules,,,
191031N058,3.1,GREEN,No,No,none,06/18/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/19/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/20/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/21/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,06/22/2018,0.00,Inspect for Ground trt.,0,,,,
191031N058,3.1,GREEN,No,No,none,05/04/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/05/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/06/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/07/2018,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,05/08/2018,0.00,Treat (by Ground),0,Spinosad granules,,,
191031N058,3.1,GREEN,No,No,none,08/11/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/12/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/13/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,08/14/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,08/15/2017,0.00,Inspect for Ground trt.,0,,,,
191031N058,3.1,GREEN,No,No,none,07/08/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/09/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/10/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,07/11/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,07/12/2017,0.00,Treat (by Ground),0,Methoprene pellets,,,
191031N058,3.1,GREEN,No,No,none,06/08/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/09/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/10/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,06/11/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,06/12/2017,0.00,Inspect+Treat (Ground),0,Methoprene pellets,,,
191031N058,3.1,GREEN,No,No,none,05/06/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/07/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/08/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,none,05/09/2017,-1,none,,,,,
191031N058,3.1,GREEN,No,No,Ground,05/10/2017,0.00,Inspect+Treat (Ground),0,Methoprene pellets,,,
191031N069,1.3,GREEN,No,No,none,08/08/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/09/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/10/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/11/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/12/2024,0.90,Treat (by Ground),,Methoprene granules,,,
191031N069,1.3,GREEN,No,No,none,06/27/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/28/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/29/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/30/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/01/2024,0.90,Treat (by Ground),,Methoprene granules,,,
191031N069,1.3,GREEN,No,No,none,05/16/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/17/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/18/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/19/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,05/20/2024,0.90,Treat (by Ground),,Methoprene granules,,,
191031N069,1.3,GREEN,No,No,none,04/19/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/20/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/21/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/22/2024,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,04/23/2024,0.90,Inspect+Treat (Ground),0.5,Methoprene granules,,,
191031N069,1.3,GREEN,No,No,none,07/30/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/31/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/01/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/02/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/03/2023,0.90,Treat (by Ground),,Methoprene granules,,,
191031N069,1.3,GREEN,No,No,none,07/02/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/03/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/04/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/05/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/06/2023,0.80,Treat (by Ground),,Methoprene granules,,,
191031N069,1.3,GREEN,No,No,none,06/03/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/04/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/05/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/06/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/07/2023,0.90,Inspect+Treat (Ground),0,Methoprene granules,,,
191031N069,1.3,GREEN,No,No,none,05/01/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/02/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/03/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/04/2023,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,05/05/2023,0.90,Inspect+Treat (Ground),5,Spinosad granules,,,
191031N069,1.3,GREEN,No,No,none,08/19/2022,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/20/2022,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/21/2022,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/22/2022,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/23/2022,0.70,Inspect for Ground trt.,1,,,,
191031N069,1.3,GREEN,No,No,none,07/09/2022,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/10/2022,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/11/2022,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/12/2022,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/13/2022,0.90,Treat (by Ground),0,Methoprene granules,,,
191031N069,1.3,GREEN,No,No,none,06/23/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/24/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/25/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/26/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/27/2018,0.90,Treat (by Ground),,Spinosad granules,,,
191031N069,1.3,GREEN,No,No,none,06/18/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/19/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/20/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/21/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/22/2018,0.80,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,05/04/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/05/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/06/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/07/2018,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,05/08/2018,0.90,Treat (by Ground),,Spinosad granules,,,
191031N069,1.3,GREEN,No,No,none,07/22/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/23/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/24/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/25/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/26/2017,0.80,Treat (by Ground),,Spinosad granules,,,
191031N069,1.3,GREEN,No,No,none,06/22/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/23/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/24/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/25/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/26/2017,0.90,Treat (by Ground),,Methoprene pellets,,,
191031N069,1.3,GREEN,No,No,none,05/18/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/19/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/20/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/21/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,05/22/2017,0.90,Inspect+Treat (Ground),0,Methoprene pellets,,,
191031N069,1.3,GREEN,No,No,none,04/15/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/16/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/17/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/18/2017,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,04/19/2017,0.80,Inspect+Treat (Ground),0.1,Bti granules,,,
191031N069,1.3,GREEN,No,No,none,08/12/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/13/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/14/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/15/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/16/2016,0.90,Inspect for Ground trt.,0,,,,
191031N069,1.3,GREEN,No,No,none,07/01/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/02/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/03/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,07/04/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,07/05/2016,0.90,Inspect+Treat (Ground),0,Methoprene pellets,,,
191031N069,1.3,GREEN,No,No,none,05/30/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,05/31/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/01/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,06/02/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,06/03/2016,0.90,Inspect+Treat (Ground),0,Methoprene pellets,,,
191031N069,1.3,GREEN,No,No,none,04/15/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/16/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/17/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,04/18/2016,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,04/19/2016,0.90,Inspect+Treat (Ground),0.1,Bti granules,,,
191031N069,1.3,GREEN,No,No,none,08/21/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/22/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/23/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,none,08/24/2015,-1,none,,,,,
191031N069,1.3,GREEN,No,No,Ground,08/25/2015,0.80,Inspect for Ground trt.,0.5,,,,
191031N069,1.3,GREEN,No,No,none,08/13/2015,-1,none,,,,,
